Frame,Marker ID,2D Coordinates,Distance,Yaw,Pitch,Roll
1107,0,"[[[142.0, 104.0], [166.0, 97.0], [169.0, 132.0], [147.0, 139.0]]]",3.997243390238039,-124.76330841161581,-55.79939373103806,-47.33518368448744
1108,0,"[[[144.0, 111.0], [168.0, 104.0], [171.0, 139.0], [148.0, 145.0]]]",4.040812632883145,-178.1076646074433,31.841852435379426,-4.088357350477633
1109,0,"[[[147.0, 117.0], [171.0, 111.0], [173.0, 146.0], [151.0, 152.0]]]",3.983669443463187,-127.01810582843015,-57.65176428180206,-44.735456578554256
1110,0,"[[[149.0, 124.0], [173.0, 117.0], [176.0, 151.0], [153.0, 157.0]]]",4.124970907149342,-179.0999314160168,30.705861119694845,-5.082903814504706
1111,0,"[[[152.0, 129.0], [176.0, 122.0], [178.0, 156.0], [155.0, 162.0]]]",4.092088271617901,178.7008795488141,31.105467479096564,-5.111213200898704
1112,0,"[[[153.0, 133.0], [177.0, 126.0], [179.0, 160.0], [157.0, 166.0]]]",4.1026639700943734,-128.74977654962385,-55.783732301954714,-42.497956134016334
1113,0,"[[[154.0, 137.0], [178.0, 129.0], [180.0, 163.0], [158.0, 169.0]]]",4.129099407461392,178.189003117747,31.573807982436456,-6.440477195416614
1114,0,"[[[154.0, 139.0], [178.0, 132.0], [180.0, 165.0], [157.0, 172.0]]]",4.112100426842646,-127.84997485008526,-54.30255302651137,-41.49835473089778
1115,0,"[[[153.0, 141.0], [178.0, 134.0], [180.0, 166.0], [157.0, 173.0]]]",4.23076947129457,-130.54076701906703,-51.954554388676975,-38.8219816640777
1116,0,"[[[153.0, 141.0], [177.0, 134.0], [179.0, 167.0], [156.0, 173.0]]]",4.186982661502005,177.5858910260906,29.717640973919604,-6.082368158496008
1117,0,"[[[153.0, 141.0], [177.0, 134.0], [179.0, 167.0], [156.0, 173.0]]]",4.186982661502005,177.5858910260906,29.717640973919604,-6.082368158496008
1118,0,"[[[153.0, 140.0], [178.0, 134.0], [179.0, 167.0], [156.0, 172.0]]]",4.211065810410299,178.75694197042228,28.477253999529587,-4.317532138294886
1119,0,"[[[154.0, 140.0], [179.0, 133.0], [180.0, 166.0], [158.0, 172.0]]]",4.189188591076547,-129.90534654632387,-54.04122753024621,-39.665984476411104
1120,0,"[[[156.0, 138.0], [180.0, 131.0], [182.0, 164.0], [159.0, 170.0]]]",4.187673815490548,177.7309182400348,29.819548340709233,-5.966990249333813
1121,0,"[[[157.0, 136.0], [182.0, 130.0], [183.0, 162.0], [159.0, 168.0]]]",4.2281571246052545,-130.75745628936323,-52.1627604383977,-35.904031620102714
1122,0,"[[[157.0, 135.0], [182.0, 128.0], [183.0, 161.0], [160.0, 167.0]]]",4.173723987762352,-129.26734507177767,-52.999751118619756,-38.657417115261005
1123,0,"[[[158.0, 133.0], [183.0, 127.0], [184.0, 160.0], [161.0, 166.0]]]",4.138191532645678,-130.59011539000102,-54.08402123063764,-38.18646736876089
1124,0,"[[[159.0, 134.0], [184.0, 127.0], [185.0, 161.0], [162.0, 166.0]]]",4.133486625777996,178.2030247981827,29.668361778929846,-4.685397955092815
1125,0,"[[[161.0, 134.0], [185.0, 128.0], [186.0, 161.0], [163.0, 166.0]]]",4.2017478411557905,178.25194746255949,29.988711595223826,-3.8419308832734553
1126,0,"[[[162.0, 135.0], [187.0, 129.0], [188.0, 162.0], [164.0, 167.0]]]",4.1877143638353385,177.65156549144666,27.866353199578672,-4.23540121635224
1127,0,"[[[163.0, 137.0], [188.0, 131.0], [189.0, 164.0], [166.0, 169.0]]]",4.2035644174126405,178.97023126618507,28.823170542028894,-4.15844803006025
1128,0,"[[[165.0, 138.0], [190.0, 132.0], [190.0, 166.0], [167.0, 170.0]]]",4.132414516556259,178.40709023070426,29.890812296852094,-2.83566813890622
1130,0,"[[[167.0, 142.0], [192.0, 137.0], [192.0, 170.0], [169.0, 175.0]]]",4.127370376016863,-133.2545079887502,-55.278299608626504,-35.01620155243931
1131,0,"[[[168.0, 146.0], [193.0, 140.0], [193.0, 174.0], [171.0, 179.0]]]",4.065397179121559,-132.06059645374762,-56.25575090757243,-37.54691917741974
1132,0,"[[[169.0, 149.0], [194.0, 144.0], [194.0, 178.0], [171.0, 182.0]]]",4.075063392140691,179.48498402758742,30.608966911389597,-2.0186336518575625
1133,0,"[[[170.0, 152.0], [195.0, 147.0], [195.0, 181.0], [172.0, 185.0]]]",4.070045427562334,179.3670214171549,30.66114120845385,-2.1130162972895064
1134,0,"[[[172.0, 155.0], [196.0, 150.0], [197.0, 183.0], [173.0, 188.0]]]",4.105378528910219,177.65731278043756,30.104401911857636,-3.422276697601475
1135,0,"[[[173.0, 157.0], [198.0, 153.0], [198.0, 186.0], [174.0, 190.0]]]",4.119451035409273,-138.47810365834277,-55.67795442364799,-30.179574353834195
1136,0,"[[[174.0, 159.0], [199.0, 154.0], [199.0, 188.0], [176.0, 192.0]]]",4.056781772317143,179.1023985722558,30.845111300988588,-2.3247157662349647
1137,0,"[[[176.0, 160.0], [201.0, 155.0], [201.0, 188.0], [177.0, 192.0]]]",4.15012868938012,177.06646678801275,28.45174428513278,-2.9681237417075397
1138,0,"[[[178.0, 160.0], [203.0, 155.0], [203.0, 188.0], [179.0, 192.0]]]",4.147917025720985,177.08129374859672,28.525556381641643,-2.955562896494334
1139,0,"[[[178.0, 160.0], [203.0, 155.0], [203.0, 188.0], [179.0, 192.0]]]",4.147917025720985,177.08129374859672,28.525556381641643,-2.955562896494334
1140,0,"[[[183.0, 164.0], [208.0, 160.0], [207.0, 193.0], [184.0, 197.0]]]",4.090614177620577,-138.08609614063099,-56.45678356132414,-30.241738959797587
1141,0,"[[[185.0, 166.0], [210.0, 162.0], [209.0, 196.0], [186.0, 199.0]]]",4.043022290552852,179.24018934547632,31.25927151583199,-0.5405935089338912
1142,0,"[[[186.0, 169.0], [211.0, 164.0], [210.0, 199.0], [187.0, 202.0]]]",3.966959071923007,178.2281166745138,32.25893306079112,-1.3310773193907337
1143,0,"[[[186.0, 172.0], [211.0, 168.0], [210.0, 202.0], [186.0, 206.0]]]",3.9510902028272,-138.24456293173347,-57.30434003024272,-29.7228839499158
1144,0,"[[[185.0, 175.0], [211.0, 171.0], [210.0, 204.0], [186.0, 208.0]]]",4.066955843051247,-140.70305305780326,-54.80830550505707,-27.36964597869523
1145,0,"[[[186.0, 176.0], [212.0, 172.0], [211.0, 205.0], [187.0, 209.0]]]",4.064866347016566,-140.88094679860114,-54.780429350011175,-27.24152644047998
1146,0,"[[[186.0, 177.0], [212.0, 173.0], [211.0, 206.0], [187.0, 210.0]]]",4.063855410218219,-140.99241936309892,-54.81770879700712,-27.173960676503025
1147,0,"[[[185.0, 178.0], [211.0, 173.0], [210.0, 207.0], [187.0, 211.0]]]",4.010850006830233,-139.51616178223603,-56.045800583237586,-29.868845507493205
1148,0,"[[[183.0, 176.0], [209.0, 172.0], [209.0, 206.0], [184.0, 209.0]]]",4.0354726840593775,179.06197966517996,27.79016738618891,-1.488240725146268
1150,0,"[[[179.0, 179.0], [205.0, 175.0], [205.0, 208.0], [180.0, 213.0]]]",4.003879529732436,-140.49109070484946,-54.709062178651685,-28.23985028621211
1151,0,"[[[178.0, 182.0], [204.0, 177.0], [203.0, 213.0], [179.0, 215.0]]]",3.913385510035874,178.59976346079358,30.544556586111867,-1.0333720650945326
1152,0,"[[[178.0, 186.0], [203.0, 182.0], [203.0, 217.0], [178.0, 220.0]]]",3.912910733508562,178.3224418219859,30.44119242009431,-1.2422820666306134
1153,0,"[[[177.0, 190.0], [203.0, 186.0], [202.0, 221.0], [178.0, 224.0]]]",3.9098590434447393,178.19723055868732,30.44218706732941,-1.3504004494204194
1154,0,"[[[177.0, 194.0], [203.0, 189.0], [202.0, 224.0], [178.0, 227.0]]]",3.9443454202286836,176.56606772359828,29.91316185845232,-2.567272126606654
1155,0,"[[[177.0, 195.0], [203.0, 191.0], [203.0, 225.0], [178.0, 229.0]]]",3.955443628241089,-143.89572134011118,-56.47270250679246,-26.397813377436975
1156,0,"[[[177.0, 197.0], [203.0, 193.0], [203.0, 227.0], [178.0, 231.0]]]",3.9536977114030396,-144.13129437268623,-56.54467234356596,-26.248758181215784
1157,0,"[[[178.0, 198.0], [204.0, 194.0], [203.0, 229.0], [179.0, 232.0]]]",3.9016048932788454,177.8445477707373,30.504711017677884,-1.6245647287195253
1158,0,"[[[178.0, 199.0], [204.0, 195.0], [204.0, 229.0], [179.0, 232.0]]]",4.018487980876863,178.06783542405694,27.68606798659785,-2.2262124105026206
1159,0,"[[[178.0, 200.0], [204.0, 196.0], [203.0, 231.0], [178.0, 234.0]]]",3.8857143661401645,176.47989948882415,29.612921186858003,-1.803730205541942
1160,0,"[[[177.0, 202.0], [203.0, 197.0], [203.0, 232.0], [178.0, 235.0]]]",3.945527749112895,177.00610604867737,28.6916890562419,-3.019937863364941
1161,0,"[[[178.0, 203.0], [204.0, 199.0], [203.0, 234.0], [179.0, 237.0]]]",3.897369310307922,177.61829038265424,30.517377078441168,-1.8004869060747581
1162,0,"[[[179.0, 204.0], [205.0, 200.0], [205.0, 234.0], [180.0, 238.0]]]",3.9456330923892953,-145.09338926005816,-56.65958580533825,-25.599798135117602
1163,0,"[[[181.0, 205.0], [207.0, 201.0], [206.0, 236.0], [182.0, 239.0]]]",3.8924968380371134,177.54363296943632,30.63907704189621,-1.856244224706191
1164,0,"[[[182.0, 206.0], [208.0, 202.0], [207.0, 237.0], [183.0, 240.0]]]",3.890616430768167,177.5031392854038,30.680542986713547,-1.886848248155847
1165,0,"[[[183.0, 207.0], [209.0, 203.0], [208.0, 237.0], [184.0, 240.0]]]",3.9980633682367728,176.918822251717,29.174162191463545,-2.270877901260436
1166,0,"[[[184.0, 207.0], [210.0, 203.0], [210.0, 237.0], [185.0, 240.0]]]",4.005050013575393,177.76204658312832,27.92945241810026,-2.448864804407519
1167,0,"[[[185.0, 208.0], [211.0, 203.0], [211.0, 237.0], [187.0, 241.0]]]",3.9874994373930113,176.5660796931247,29.246208068962193,-4.209160557258006
1168,0,"[[[186.0, 207.0], [212.0, 203.0], [212.0, 237.0], [187.0, 240.0]]]",4.002876682026233,177.7725222961163,28.005004885447754,-2.4397644538392753
1169,0,"[[[186.0, 207.0], [212.0, 203.0], [211.0, 237.0], [187.0, 240.0]]]",3.9948029087220425,176.93302790922016,29.289807285852472,-2.256869039687071
1170,0,"[[[185.0, 206.0], [211.0, 202.0], [210.0, 236.0], [186.0, 239.0]]]",3.9966931185296177,176.97277033037517,29.24928819920662,-2.227973189227697
1171,0,"[[[185.0, 206.0], [211.0, 202.0], [210.0, 237.0], [186.0, 240.0]]]",3.8874311228592022,177.51908346038357,30.798775836607373,-1.8721429491285957
1172,0,"[[[185.0, 208.0], [211.0, 203.0], [211.0, 237.0], [187.0, 241.0]]]",3.9874994373930113,176.5660796931247,29.246208068962193,-4.209160557258006
1174,0,"[[[189.0, 210.0], [215.0, 206.0], [215.0, 240.0], [190.0, 243.0]]]",3.997198828298327,177.6577509067443,28.12553032591705,-2.521916745486443
1175,0,"[[[192.0, 212.0], [218.0, 208.0], [218.0, 242.0], [193.0, 245.0]]]",3.9924043784341405,177.5847798469204,28.244606790294686,-2.5729976297774426
1176,0,"[[[196.0, 214.0], [222.0, 210.0], [221.0, 244.0], [197.0, 247.0]]]",3.9787196015113,176.6602455455307,29.693574797424926,-2.449790951906976
1178,0,"[[[202.0, 218.0], [228.0, 215.0], [227.0, 249.0], [203.0, 251.0]]]",3.9949220054565777,179.05890876498609,29.626164920087422,-0.69205305747066
1179,0,"[[[204.0, 221.0], [230.0, 217.0], [230.0, 251.0], [205.0, 254.0]]]",3.973106799910543,177.23360983817759,28.72967990297683,-2.817415421565232
1180,0,"[[[207.0, 223.0], [233.0, 219.0], [232.0, 253.0], [208.0, 256.0]]]",3.960935244701491,176.27986417742335,30.1478678997935,-2.717706694662863
1181,0,"[[[210.0, 224.0], [235.0, 220.0], [235.0, 254.0], [210.0, 257.0]]]",3.957484606726907,176.1755681892779,30.24230652353126,-2.779221094587396
1182,0,"[[[212.0, 225.0], [237.0, 221.0], [237.0, 255.0], [213.0, 258.0]]]",3.9674825758999277,177.4644315424176,31.310696566899423,-2.7208750139700872
1183,0,"[[[214.0, 225.0], [239.0, 221.0], [238.0, 255.0], [214.0, 258.0]]]",3.9447437947214707,175.2994057947507,31.67944246621423,-2.6502608501473777
1184,0,"[[[214.0, 225.0], [239.0, 221.0], [239.0, 254.0], [215.0, 258.0]]]",4.01093020257448,-148.8913978528937,-55.478643830449556,-22.905194427603327
1185,0,"[[[214.0, 225.0], [239.0, 221.0], [239.0, 254.0], [215.0, 258.0]]]",4.01093020257448,-148.8913978528937,-55.478643830449556,-22.905194427603327
1186,0,"[[[214.0, 225.0], [239.0, 220.0], [239.0, 254.0], [215.0, 257.0]]]",4.006914020092236,175.94233457662074,30.76232811924621,-3.8175965412947908
1187,0,"[[[214.0, 223.0], [240.0, 218.0], [239.0, 252.0], [216.0, 255.0]]]",4.008177995149201,176.10410546078177,30.78998423373556,-3.708197446127233
1188,0,"[[[214.0, 222.0], [239.0, 218.0], [239.0, 251.0], [215.0, 255.0]]]",4.013067951201651,-148.54002163140402,-55.384631992253894,-23.1347265883719
1189,0,"[[[212.0, 222.0], [238.0, 217.0], [237.0, 251.0], [214.0, 255.0]]]",3.945231119081247,-146.28649984350807,-55.92770029726937,-25.069494701538755
1190,0,"[[[212.0, 222.0], [237.0, 217.0], [237.0, 251.0], [213.0, 254.0]]]",4.011061791788712,176.08279295435656,30.67775165066114,-3.716437282035712
1191,0,"[[[212.0, 221.0], [237.0, 217.0], [238.0, 250.0], [214.0, 254.0]]]",4.034865963903591,-150.75277466012173,-55.17479078418608,-23.140571426824945
1192,0,"[[[213.0, 221.0], [238.0, 217.0], [238.0, 250.0], [214.0, 254.0]]]",4.014790296131718,-148.36689797371358,-55.42003538057354,-23.26147883617836
1193,0,"[[[212.0, 222.0], [237.0, 217.0], [238.0, 251.0], [214.0, 255.0]]]",3.9609372245129113,177.24266266684668,31.304433492582195,-4.5665997349763305
1194,0,"[[[212.0, 222.0], [237.0, 217.0], [237.0, 251.0], [214.0, 255.0]]]",3.954660979727498,176.34693232741475,32.53174225923697,-4.4419565816468785
1195,0,"[[[212.0, 222.0], [237.0, 217.0], [237.0, 251.0], [214.0, 255.0]]]",3.954660979727498,176.34693232741475,32.53174225923697,-4.4419565816468785
1196,0,"[[[212.0, 221.0], [237.0, 216.0], [237.0, 250.0], [214.0, 254.0]]]",3.9554153202460784,176.39754210704209,32.53154131942228,-4.403298389858217
1197,0,"[[[212.0, 221.0], [237.0, 217.0], [238.0, 250.0], [214.0, 254.0]]]",4.034865963903591,-150.75277466012173,-55.17479078418608,-23.140571426824945
1198,0,"[[[212.0, 222.0], [237.0, 216.0], [238.0, 250.0], [214.0, 254.0]]]",4.000875376233711,175.72705281878103,30.650172848862535,-5.6782477872552475
1199,0,"[[[213.0, 222.0], [238.0, 217.0], [238.0, 251.0], [215.0, 255.0]]]",3.95367987035852,176.34926997424228,32.57441812673855,-4.438825258797425
1200,0,"[[[211.0, 224.0], [237.0, 218.0], [237.0, 252.0], [213.0, 256.0]]]",3.9860287142864212,174.35784030412478,29.651994815919647,-5.762291692995274
1201,0,"[[[210.0, 226.0], [235.0, 220.0], [236.0, 254.0], [212.0, 258.0]]]",3.999931359359345,175.5312211026004,30.563946555881927,-5.826743417458247
1202,0,"[[[210.0, 228.0], [235.0, 223.0], [236.0, 257.0], [212.0, 261.0]]]",3.958443191649697,176.94252525504248,31.222305093757576,-4.792974167926054
1203,0,"[[[212.0, 230.0], [237.0, 225.0], [238.0, 258.0], [214.0, 263.0]]]",3.9988739985566673,-147.79701122158127,-54.898105266103116,-25.264017119947287
1204,0,"[[[214.0, 230.0], [239.0, 224.0], [240.0, 258.0], [216.0, 262.0]]]",3.993126562484731,175.34005456974572,30.726593301410567,-5.961304781802155
1205,0,"[[[214.0, 229.0], [239.0, 224.0], [240.0, 258.0], [217.0, 262.0]]]",3.9629488737478784,178.1756451705638,32.41294650498477,-4.756162234662342
1206,0,"[[[214.0, 228.0], [239.0, 223.0], [240.0, 256.0], [216.0, 261.0]]]",3.998257283375911,-147.6898864105942,-54.69853690852616,-25.30408063685578
1207,0,"[[[214.0, 227.0], [239.0, 221.0], [240.0, 254.0], [217.0, 259.0]]]",4.050551634377164,175.21751651494563,30.96245328405511,-6.971175845951305
1208,0,"[[[215.0, 224.0], [239.0, 219.0], [241.0, 252.0], [217.0, 257.0]]]",4.011461450299533,176.8345664945465,31.66257296594209,-5.762119557387356
1209,0,"[[[214.0, 223.0], [239.0, 217.0], [240.0, 251.0], [216.0, 255.0]]]",3.998147730041589,175.6813283253201,30.733081654411336,-5.708861368047822
1210,0,"[[[213.0, 221.0], [238.0, 216.0], [239.0, 249.0], [215.0, 254.0]]]",4.004322605059257,-146.84554367071527,-54.5227807456525,-25.856721635924092
1211,0,"[[[211.0, 220.0], [236.0, 214.0], [237.0, 248.0], [214.0, 252.0]]]",4.015242321705223,177.13376950023823,31.618415639107877,-5.551866318169132
1212,0,"[[[210.0, 219.0], [235.0, 213.0], [236.0, 247.0], [213.0, 251.0]]]",4.0170645454833,177.18064587682744,31.576162144305574,-5.5176306398472095
1213,0,"[[[210.0, 218.0], [235.0, 213.0], [236.0, 246.0], [213.0, 251.0]]]",4.021095800715951,-146.920733440884,-55.4713028533326,-27.048000206966112
1214,0,"[[[211.0, 217.0], [236.0, 212.0], [237.0, 245.0], [213.0, 250.0]]]",4.009383498743653,-146.2783922567939,-54.51246525257596,-26.24576823703823
1215,0,"[[[212.0, 217.0], [237.0, 212.0], [238.0, 245.0], [214.0, 250.0]]]",4.008387761530664,-146.34010500483257,-54.44729286975768,-26.191505831652112
1216,0,"[[[212.0, 217.0], [237.0, 211.0], [238.0, 245.0], [214.0, 249.0]]]",4.004735569530507,175.9686248146987,30.652130639369258,-5.49919108668835
1217,0,"[[[212.0, 216.0], [237.0, 211.0], [238.0, 245.0], [214.0, 249.0]]]",3.965704592938899,177.5372732772492,31.29977565617355,-4.34652184383176
1218,0,"[[[212.0, 216.0], [236.0, 210.0], [238.0, 244.0], [214.0, 248.0]]]",4.017613094376286,177.27309240294176,31.636565064148545,-5.436546070995985
1219,0,"[[[211.0, 215.0], [236.0, 209.0], [237.0, 243.0], [214.0, 247.0]]]",4.019409476502959,177.38046045050493,31.617214924076436,-5.3665716129007714
1220,0,"[[[211.0, 214.0], [236.0, 208.0], [238.0, 242.0], [214.0, 246.0]]]",4.0257792655332185,178.37506743660896,30.36191825558832,-5.459153816457931
1221,0,"[[[212.0, 213.0], [236.0, 207.0], [238.0, 241.0], [214.0, 245.0]]]",4.020189385544703,177.42096817637668,31.635192002832937,-5.325488165040792
1222,0,"[[[212.0, 212.0], [237.0, 206.0], [238.0, 240.0], [214.0, 244.0]]]",4.008796111305336,176.2093678901366,30.652114582908727,-5.320657731836101
1223,0,"[[[212.0, 212.0], [237.0, 206.0], [238.0, 240.0], [215.0, 244.0]]]",4.021010140122528,177.5314106290305,31.657736426620637,-5.252368972857983
1224,0,"[[[213.0, 211.0], [238.0, 205.0], [239.0, 239.0], [216.0, 243.0]]]",4.020900319410268,177.58410460384536,31.699283453721335,-5.212022866583116
1225,0,"[[[213.0, 210.0], [238.0, 204.0], [239.0, 238.0], [215.0, 242.0]]]",4.009492812585082,176.308223415296,30.6931453313442,-5.245991300729808
1226,0,"[[[213.0, 208.0], [238.0, 203.0], [239.0, 237.0], [215.0, 241.0]]]",3.97153326207233,177.9325973794315,31.331026719592504,-4.050463545673553
1227,0,"[[[212.0, 207.0], [237.0, 201.0], [238.0, 235.0], [214.0, 239.0]]]",4.0130574669263375,176.44922956713,30.650123825770923,-5.142692559506717
1228,0,"[[[209.0, 206.0], [234.0, 201.0], [235.0, 235.0], [212.0, 239.0]]]",3.987449553025162,179.31098237790945,32.16928958991438,-3.89924333830865
1229,0,"[[[206.0, 205.0], [231.0, 200.0], [232.0, 234.0], [208.0, 238.0]]]",3.9811288947813805,178.0453541878254,31.03456729823753,-3.97032191964758
1230,0,"[[[203.0, 205.0], [228.0, 199.0], [230.0, 233.0], [206.0, 238.0]]]",3.9719023434064997,177.67982187220662,30.9049017101736,-5.919741561910166
1231,0,"[[[202.0, 204.0], [227.0, 199.0], [228.0, 233.0], [205.0, 238.0]]]",3.928810315974483,-144.3307662180528,-56.9746629678721,-29.46315001464244
1232,0,"[[[201.0, 205.0], [226.0, 199.0], [227.0, 234.0], [204.0, 238.0]]]",3.9256903930625797,178.28663196123733,32.74408010894467,-4.629367308859854
1233,0,"[[[202.0, 205.0], [227.0, 200.0], [228.0, 233.0], [204.0, 238.0]]]",4.028440327509598,-144.38179612805206,-54.65811136977665,-27.57900183837265
1234,0,"[[[203.0, 205.0], [228.0, 200.0], [229.0, 234.0], [205.0, 238.0]]]",3.984152375405878,178.03103111119285,30.91111192848973,-3.9827689566282207
1235,0,"[[[204.0, 207.0], [229.0, 201.0], [230.0, 235.0], [207.0, 240.0]]]",3.963354796891749,176.6920865668613,32.16553008867829,-5.859086680980673
1236,0,"[[[206.0, 208.0], [230.0, 202.0], [232.0, 236.0], [209.0, 241.0]]]",3.970837496856676,177.8368949531463,33.21268900674065,-5.863800882852573
1237,0,"[[[205.0, 209.0], [230.0, 203.0], [231.0, 237.0], [208.0, 241.0]]]",4.030741923818552,177.6533872602647,31.361960661943087,-5.16594173318467
1238,0,"[[[204.0, 209.0], [229.0, 203.0], [230.0, 237.0], [207.0, 242.0]]]",3.961598015981034,176.5934665648691,32.16556541429256,-5.93465834693965
1239,0,"[[[203.0, 208.0], [228.0, 203.0], [229.0, 237.0], [205.0, 241.0]]]",3.981482794004703,177.88811784984304,30.916062710493385,-4.090227973857272
1240,0,"[[[202.0, 208.0], [226.0, 203.0], [227.0, 237.0], [204.0, 242.0]]]",3.9202997914235467,-142.8906982178942,-58.215923688418904,-30.268758025484683
1241,0,"[[[201.0, 208.0], [225.0, 203.0], [226.0, 237.0], [203.0, 241.0]]]",3.9883753130110815,178.2157909677343,33.00643171671784,-3.8979045611460355
1242,0,"[[[200.0, 208.0], [225.0, 202.0], [226.0, 236.0], [203.0, 241.0]]]",3.9665281489783526,176.63227228050818,31.998301389396428,-5.9094021648161865
1243,0,"[[[200.0, 207.0], [225.0, 202.0], [226.0, 236.0], [203.0, 240.0]]]",3.9956806193788577,179.21371713485567,31.79456895144416,-3.973631470500744
1244,0,"[[[201.0, 208.0], [226.0, 202.0], [227.0, 236.0], [204.0, 241.0]]]",3.965508020453482,176.63490588850422,32.03999393829594,-5.906264258990794
1245,0,"[[[202.0, 207.0], [227.0, 202.0], [228.0, 235.0], [205.0, 240.0]]]",4.038780961603827,-145.16776927921788,-55.56913113885476,-28.292189922023006
1246,0,"[[[203.0, 206.0], [227.0, 201.0], [229.0, 235.0], [205.0, 239.0]]]",3.993664019661376,179.21859703802326,31.896320180696286,-3.9602789256311444
1247,0,"[[[204.0, 207.0], [229.0, 201.0], [230.0, 235.0], [207.0, 240.0]]]",3.963354796891749,176.6920865668613,32.16553008867829,-5.859086680980673
1248,0,"[[[206.0, 206.0], [230.0, 200.0], [232.0, 234.0], [209.0, 239.0]]]",3.9726996315981236,177.93827104740095,33.21172104106405,-5.785359767470202
